timestamp,open,high,low,close,volume
2024-09-02T09:15:00,51482,51491.2,51403.5,51423.6,0
2024-09-02T09:16:00,51418.95,51450.65,51406.4,51446.4,0
2024-09-02T09:17:00,51443.9,51454.95,51432.7,51436.75,0
2024-09-02T09:18:00,51437.7,51467.3,51434.25,51438.5,0
2024-09-02T09:19:00,51434.15,51439.75,51417.2,51425.55,0
2024-09-02T09:20:00,51423.6,51425.05,51382.95,51396.6,0
2024-09-02T09:21:00,51401.2,51413.55,51388.1,51407.2,0
2024-09-02T09:22:00,51402.05,51416.55,51388.2,51405.3,0
2024-09-02T09:23:00,51403.4,51432.1,51392,51425.35,0
2024-09-02T09:24:00,51423.6,51438.75,51412.55,51416.4,0
2024-09-02T09:25:00,51416,51422.95,51410.8,51415.65,0
2024-09-02T09:26:00,51414.7,51416.7,51391.2,51395.85,0
2024-09-02T09:27:00,51395.95,51408.3,51392.05,51401.15,0
2024-09-02T09:28:00,51379.7,51386.5,51368.3,51382.95,0
2024-09-02T09:29:00,51380.4,51395.85,51372.45,51379.45,0
2024-09-02T09:30:00,51372.4,51398.2,51366.2,51392.95,0
2024-09-02T09:31:00,51394.55,51397.5,51369.9,51373.25,0
2024-09-02T09:32:00,51374.25,51395.25,51370.6,51393.8,0
2024-09-02T09:33:00,51390.25,51405.75,51386.75,51398.1,0
2024-09-02T09:34:00,51398.75,51411.6,51380.2,51390.5,0
2024-09-02T09:35:00,51394.5,51422.8,51391.3,51414.7,0
2024-09-02T09:36:00,51419.25,51422.35,51402.75,51407.35,0
2024-09-02T09:37:00,51405.7,51407.2,51381.95,51394.8,0
2024-09-02T09:38:00,51393.95,51413.65,51393.95,51404.95,0
2024-09-02T09:39:00,51411.55,51421.1,51403.95,51413.1,0
2024-09-02T09:40:00,51413.05,51435.8,51409.5,51427.5,0
2024-09-02T09:41:00,51427.8,51445.6,51423.8,51434.25,0
2024-09-02T09:42:00,51435.8,51448.5,51431.95,51437.05,0
2024-09-02T09:43:00,51435.35,51444.15,51406.8,51410.2,0
2024-09-02T09:44:00,51410.4,51421.7,51408.25,51411.85,0
2024-09-02T09:45:00,51408.3,51419.6,51396.8,51405.6,0
2024-09-02T09:46:00,51403.4,51424.8,51401.45,51421.8,0
2024-09-02T09:47:00,51420.75,51429.2,51398.5,51401.75,0
2024-09-02T09:48:00,51401.75,51415,51398.35,51408.15,0
2024-09-02T09:49:00,51409.6,51428.35,51405.45,51419.25,0
2024-09-02T09:50:00,51416.7,51426.75,51413.8,51416.2,0
2024-09-02T09:51:00,51419.05,51436.65,51416.7,51434.85,0
2024-09-02T09:52:00,51435.85,51438.8,51424.5,51432.15,0
2024-09-02T09:53:00,51431.9,51433.1,51418.75,51423.1,0
2024-09-02T09:54:00,51425.05,51431.2,51409.5,51410.95,0
2024-09-02T09:55:00,51412.5,51422.2,51400.45,51404.25,0
2024-09-02T09:56:00,51405.15,51419.75,51400,51418.55,0
2024-09-02T09:57:00,51412.85,51426.85,51408.5,51412.6,0
2024-09-02T09:58:00,51411.55,51419.95,51404.15,51404.4,0
2024-09-02T09:59:00,51407.25,51413.55,51375.5,51396.05,0
2024-09-02T10:00:00,51397.85,51403.05,51376.25,51377.45,0
2024-09-02T10:01:00,51378.9,51396.65,51378.35,51394.95,0
2024-09-02T10:02:00,51391.6,51410.6,51389.9,51401.05,0
2024-09-02T10:03:00,51401.2,51408.25,51386.5,51390.6,0
2024-09-02T10:04:00,51390.9,51392.65,51379.55,51383.9,0
2024-09-02T10:05:00,51385.45,51386.15,51359.85,51367.8,0
